,RPT_Date,Jurisdictions,Cases,DoD_Cases,DoD_Cases_7dy,DoD_Cases_7dy_ave
39024,23JUL2020,Osage,270.0,13.0,40.0,5.7142857143
39025,24JUL2020,Osage,277.0,7.0,40.0,5.7142857143
39026,25JUL2020,Osage,284.0,7.0,38.0,5.4285714286
39027,26JUL2020,Osage,304.0,20.0,58.0,8.285714285700001
39028,27JUL2020,Osage,326.0,22.0,80.0,11.428571429000002
39029,28JUL2020,Osage,334.0,8.0,81.0,11.571428570999998
39030,29JUL2020,Osage,340.0,6.0,83.0,11.857142857000001
39031,30JUL2020,Osage,346.0,6.0,76.0,10.857142857000001
39032,31JUL2020,Osage,351.0,5.0,74.0,10.571428571
39033,01AUG2020,Osage,360.0,9.0,76.0,10.857142857000001
39034,02AUG2020,Osage,366.0,6.0,62.0,8.857142857100001
39035,03AUG2020,Osage,367.0,1.0,41.0,5.8571428571
39036,04AUG2020,Osage,376.0,9.0,42.0,6.0
39037,05AUG2020,Osage,385.0,9.0,45.0,6.4285714286
39038,06AUG2020,Osage,391.0,6.0,45.0,6.4285714286
39039,07AUG2020,Osage,397.0,6.0,46.0,6.5714285714
39040,08AUG2020,Osage,404.0,7.0,44.0,6.2857142857
39041,09AUG2020,Osage,417.0,13.0,51.0,7.2857142857
39042,10AUG2020,Osage,426.0,9.0,59.0,8.4285714286
39043,11AUG2020,Osage,431.0,5.0,55.0,7.8571428571
39044,12AUG2020,Osage,436.0,5.0,51.0,7.2857142857
39045,13AUG2020,Osage,446.0,10.0,55.0,7.8571428571
39046,14AUG2020,Osage,456.0,10.0,59.0,8.4285714286
39047,15AUG2020,Osage,559.0,103.0,155.0,22.142857143
39048,16AUG2020,Osage,558.0,-1.0,141.0,20.142857143
39049,17AUG2020,Osage,564.0,6.0,138.0,19.714285714000003
39050,18AUG2020,Osage,573.0,9.0,142.0,20.285714285999997
39051,19AUG2020,Osage,575.0,2.0,139.0,19.857142857
39052,20AUG2020,Osage,582.0,7.0,136.0,19.428571429
39053,21AUG2020,Osage,589.0,7.0,133.0,19.0
39054,22AUG2020,Osage,594.0,5.0,35.0,5.0
39055,23AUG2020,Osage,596.0,2.0,38.0,5.4285714286
39056,24AUG2020,Osage,600.0,4.0,36.0,5.1428571429000005
39057,25AUG2020,Osage,602.0,2.0,29.0,4.1428571429000005
39058,26AUG2020,Osage,608.0,6.0,33.0,4.7142857143
39059,27AUG2020,Osage,609.0,1.0,27.0,3.8571428571
39060,28AUG2020,Osage,614.0,5.0,25.0,3.5714285714
39061,29AUG2020,Osage,614.0,0.0,20.0,2.8571428571
39062,30AUG2020,Osage,636.0,22.0,40.0,5.7142857143
39063,31AUG2020,Osage,640.0,4.0,40.0,5.7142857143
39064,01SEP2020,Osage,647.0,7.0,45.0,6.4285714286
39065,02SEP2020,Osage,649.0,2.0,41.0,5.8571428571
39066,03SEP2020,Osage,657.0,8.0,48.0,6.8571428571
39067,04SEP2020,Osage,666.0,9.0,52.0,7.4285714286
39068,05SEP2020,Osage,684.0,18.0,70.0,10.0
39069,06SEP2020,Osage,695.0,11.0,59.0,8.4285714286
39070,07SEP2020,Osage,704.0,9.0,64.0,9.142857142899999
39071,08SEP2020,Osage,710.0,6.0,63.0,9.0
39072,09SEP2020,Osage,718.0,8.0,69.0,9.857142857100001
39073,10SEP2020,Osage,720.0,2.0,63.0,9.0
39074,11SEP2020,Osage,724.0,4.0,58.0,8.285714285700001
39075,12SEP2020,Osage,729.0,5.0,45.0,6.4285714286
39076,13SEP2020,Osage,730.0,1.0,35.0,5.0
39077,14SEP2020,Osage,733.0,3.0,29.0,4.1428571429000005
39078,15SEP2020,Osage,744.0,11.0,34.0,4.8571428570999995
39079,16SEP2020,Osage,752.0,8.0,34.0,4.8571428570999995
39080,17SEP2020,Osage,755.0,3.0,35.0,5.0
39081,18SEP2020,Osage,766.0,11.0,42.0,6.0
39082,19SEP2020,Osage,771.0,5.0,42.0,6.0
39083,20SEP2020,Osage,779.0,8.0,49.0,7.0
39084,21SEP2020,Osage,784.0,5.0,51.0,7.2857142857
39085,22SEP2020,Osage,796.0,12.0,52.0,7.4285714286
39086,23SEP2020,Osage,804.0,8.0,52.0,7.4285714286
39087,24SEP2020,Osage,811.0,7.0,56.0,8.0
39088,25SEP2020,Osage,836.0,25.0,70.0,10.0
39089,26SEP2020,Osage,903.0,67.0,132.0,18.857142857
39090,27SEP2020,Osage,906.0,3.0,127.0,18.142857143
39091,28SEP2020,Osage,985.0,79.0,201.0,28.714285714000003
39092,29SEP2020,Osage,1000.0,15.0,204.0,29.142857143
39093,30SEP2020,Osage,1006.0,6.0,202.0,28.857142857
39094,01OCT2020,Osage,1015.0,9.0,204.0,29.142857143
39095,02OCT2020,Osage,1118.0,103.0,282.0,40.285714286
39096,03OCT2020,Osage,1132.0,14.0,229.0,32.714285714
39097,04OCT2020,Osage,1134.0,2.0,228.0,32.571428571
39098,05OCT2020,Osage,1140.0,6.0,155.0,22.142857143
39099,06OCT2020,Osage,1168.0,28.0,168.0,24.0
39100,07OCT2020,Osage,1183.0,15.0,177.0,25.285714285999997
39101,08OCT2020,Osage,1193.0,10.0,178.0,25.428571429
39102,09OCT2020,Osage,1206.0,13.0,88.0,12.571428570999998
39103,10OCT2020,Osage,1222.0,16.0,90.0,12.857142857000001
39104,11OCT2020,Osage,1222.0,0.0,88.0,12.571428570999998
39105,12OCT2020,Osage,1235.0,13.0,95.0,13.571428570999998
39106,13OCT2020,Osage,1251.0,16.0,83.0,11.857142857000001
39107,14OCT2020,Osage,1252.0,1.0,69.0,9.857142857100001
39108,15OCT2020,Osage,1266.0,14.0,73.0,10.428571429
39109,16OCT2020,Osage,1285.0,19.0,79.0,11.285714286
39110,17OCT2020,Osage,1320.0,35.0,98.0,14.0
39111,18OCT2020,Osage,1323.0,3.0,101.0,14.428571429000002
39112,19OCT2020,Osage,1322.0,-1.0,87.0,12.428571429000002
39113,20OCT2020,Osage,1333.0,11.0,82.0,11.714285714
39114,21OCT2020,Osage,1343.0,10.0,91.0,13.0
39115,22OCT2020,Osage,1368.0,25.0,102.0,14.571428570999998
39116,23OCT2020,Osage,1366.0,-2.0,81.0,11.571428570999998
39117,24OCT2020,Osage,1372.0,6.0,52.0,7.4285714286
39118,25OCT2020,Osage,1378.0,6.0,55.0,7.8571428571
39119,26OCT2020,Osage,1377.0,-1.0,55.0,7.8571428571
39120,27OCT2020,Osage,1384.0,7.0,51.0,7.2857142857
39121,28OCT2020,Osage,1388.0,4.0,45.0,6.4285714286
39122,29OCT2020,Osage,1390.0,2.0,22.0,3.1428571429
39123,30OCT2020,Osage,1396.0,6.0,30.0,4.2857142857
39124,31OCT2020,Osage,1411.0,15.0,39.0,5.5714285714
39125,01NOV2020,Osage,1427.0,16.0,49.0,7.0
39126,02NOV2020,Osage,1430.0,3.0,53.0,7.5714285714
39127,03NOV2020,Osage,1443.0,13.0,59.0,8.4285714286
39128,04NOV2020,Osage,1455.0,12.0,67.0,9.5714285714
39129,05NOV2020,Osage,1477.0,22.0,87.0,12.428571429000002
39130,06NOV2020,Osage,1485.0,8.0,89.0,12.714285714
39131,08NOV2020,Osage,1515.0,30.0,104.0,14.857142857000001
39132,09NOV2020,Osage,1529.0,14.0,102.0,14.571428570999998
39133,10NOV2020,Osage,1553.0,24.0,123.0,17.571428571
39134,11NOV2020,Osage,1580.0,27.0,137.0,19.571428571
39135,12NOV2020,Osage,1600.0,20.0,145.0,20.714285714000003
39136,13NOV2020,Osage,1624.0,24.0,147.0,21.0
39137,14NOV2020,Osage,1647.0,23.0,162.0,23.142857143
39138,15NOV2020,Osage,1679.0,32.0,164.0,23.428571429
39139,16NOV2020,Osage,1696.0,17.0,167.0,23.857142857
39140,17NOV2020,Osage,1705.0,9.0,152.0,21.714285714000003
39141,18NOV2020,Osage,1729.0,24.0,149.0,21.285714285999997
39142,19NOV2020,Osage,1749.0,20.0,149.0,21.285714285999997
39143,20NOV2020,Osage,1774.0,25.0,150.0,21.428571429
39144,21NOV2020,Osage,1822.0,48.0,175.0,25.0
39145,22NOV2020,Osage,1849.0,27.0,170.0,24.285714285999997
39146,23NOV2020,Osage,1859.0,10.0,163.0,23.285714285999997
39147,24NOV2020,Osage,1873.0,14.0,168.0,24.0
39148,25NOV2020,Osage,1902.0,29.0,173.0,24.714285714000003
39149,26NOV2020,Osage,1921.0,19.0,172.0,24.571428571
39150,27NOV2020,Osage,1955.0,34.0,181.0,25.857142857
39151,28NOV2020,Osage,1973.0,18.0,151.0,21.571428571
39152,29NOV2020,Osage,1985.0,12.0,136.0,19.428571429
39153,30NOV2020,Osage,2005.0,20.0,146.0,20.857142857
39154,01DEC2020,Osage,2014.0,9.0,141.0,20.142857143
39155,02DEC2020,Osage,2057.0,43.0,155.0,22.142857143
39156,03DEC2020,Osage,2087.0,30.0,166.0,23.714285714000003
39157,04DEC2020,Osage,2132.0,45.0,177.0,25.285714285999997
39158,05DEC2020,Osage,2171.0,39.0,198.0,28.285714285999997
39159,06DEC2020,Osage,2199.0,28.0,214.0,30.571428571
39160,07DEC2020,Osage,2217.0,18.0,212.0,30.285714285999997
39161,08DEC2020,Osage,2243.0,26.0,229.0,32.714285714
39162,09DEC2020,Osage,2260.0,17.0,203.0,29.0
39163,10DEC2020,Osage,2290.0,30.0,203.0,29.0
39164,11DEC2020,Osage,2320.0,30.0,188.0,26.857142857
39165,12DEC2020,Osage,2357.0,37.0,186.0,26.571428571
39166,13DEC2020,Osage,2403.0,46.0,204.0,29.142857143
39167,14DEC2020,Osage,2414.0,11.0,197.0,28.142857143
39168,15DEC2020,Osage,2428.0,14.0,185.0,26.428571429
39169,16DEC2020,Osage,2472.0,44.0,212.0,30.285714285999997
39170,17DEC2020,Osage,2493.0,21.0,203.0,29.0
39171,18DEC2020,Osage,2526.0,33.0,206.0,29.428571429
39172,19DEC2020,Osage,2593.0,67.0,236.0,33.714285714
39173,20DEC2020,Osage,2661.0,68.0,258.0,36.857142857
39174,21DEC2020,Osage,2691.0,30.0,277.0,39.571428571
39175,22DEC2020,Osage,2713.0,22.0,285.0,40.714285714
39176,23DEC2020,Osage,2744.0,31.0,272.0,38.857142857
39177,24DEC2020,Osage,2776.0,32.0,283.0,40.428571429
39178,25DEC2020,Osage,2820.0,44.0,294.0,42.0
39179,26DEC2020,Osage,2860.0,40.0,267.0,38.142857143
39180,27DEC2020,Osage,2860.0,0.0,199.0,28.428571429
39181,28DEC2020,Osage,2897.0,37.0,206.0,29.428571429
39182,29DEC2020,Osage,2902.0,5.0,189.0,27.0
39183,30DEC2020,Osage,2968.0,66.0,224.0,32.0
39184,31DEC2020,Osage,3016.0,48.0,240.0,34.285714286
39185,01JAN2021,Osage,3076.0,60.0,256.0,36.571428571
39186,02JAN2021,Osage,3151.0,75.0,291.0,41.571428571
39187,03JAN2021,Osage,3175.0,24.0,315.0,45.0
39188,04JAN2021,Osage,3211.0,36.0,314.0,44.857142857
39189,05JAN2021,Osage,3234.0,23.0,332.0,47.428571428999994
39190,06JAN2021,Osage,3255.0,21.0,287.0,41.0
39191,07JAN2021,Osage,3299.0,44.0,283.0,40.428571429
39192,08JAN2021,Osage,3358.0,59.0,282.0,40.285714286
39193,09JAN2021,Osage,3406.0,48.0,255.0,36.428571429
39194,10JAN2021,Osage,3470.0,64.0,295.0,42.142857143
39195,11JAN2021,Osage,3502.0,32.0,291.0,41.571428571
39196,12JAN2021,Osage,3524.0,22.0,290.0,41.428571429
39197,13JAN2021,Osage,3548.0,24.0,293.0,41.857142857
39198,14JAN2021,Osage,3583.0,35.0,284.0,40.571428571
39199,15JAN2021,Osage,3629.0,46.0,271.0,38.714285714
39200,16JAN2021,Osage,3665.0,36.0,259.0,37.0
39201,17JAN2021,Osage,3716.0,51.0,246.0,35.142857143
39202,18JAN2021,Osage,3737.0,21.0,235.0,33.571428571
39203,19JAN2021,Osage,3751.0,14.0,227.0,32.428571429
39204,20JAN2021,Osage,3774.0,23.0,226.0,32.285714286
39205,21JAN2021,Osage,3795.0,21.0,212.0,30.285714285999997
39206,22JAN2021,Osage,3830.0,35.0,201.0,28.714285714000003
39207,23JAN2021,Osage,3866.0,36.0,201.0,28.714285714000003
39208,24JAN2021,Osage,3897.0,31.0,181.0,25.857142857
39209,25JAN2021,Osage,3920.0,23.0,183.0,26.142857143
39210,26JAN2021,Osage,3937.0,17.0,186.0,26.571428571
39211,27JAN2021,Osage,3971.0,34.0,197.0,28.142857143
39212,28JAN2021,Osage,3999.0,28.0,204.0,29.142857143
39213,29JAN2021,Osage,4030.0,31.0,200.0,28.571428571
39214,30JAN2021,Osage,4052.0,22.0,186.0,26.571428571
39215,31JAN2021,Osage,4095.0,43.0,198.0,28.285714285999997
39216,01FEB2021,Osage,4108.0,13.0,188.0,26.857142857
39217,02FEB2021,Osage,4121.0,13.0,184.0,26.285714285999997
39218,03FEB2021,Osage,4148.0,27.0,177.0,25.285714285999997
39219,04FEB2021,Osage,4176.0,28.0,177.0,25.285714285999997
39220,05FEB2021,Osage,4206.0,30.0,176.0,25.142857143
39221,06FEB2021,Osage,4223.0,17.0,171.0,24.428571429
39222,07FEB2021,Osage,4251.0,28.0,156.0,22.285714285999997
39223,08FEB2021,Osage,4261.0,10.0,153.0,21.857142857
39224,09FEB2021,Osage,4270.0,9.0,149.0,21.285714285999997
39225,10FEB2021,Osage,4284.0,14.0,136.0,19.428571429
39226,11FEB2021,Osage,4303.0,19.0,127.0,18.142857143
39227,12FEB2021,Osage,4318.0,15.0,112.0,16.0
39228,13FEB2021,Osage,4346.0,28.0,123.0,17.571428571
39229,14FEB2021,Osage,4358.0,12.0,107.0,15.285714286
39230,15FEB2021,Osage,4363.0,5.0,102.0,14.571428570999998
39231,16FEB2021,Osage,4370.0,7.0,100.0,14.285714286
39232,17FEB2021,Osage,4384.0,14.0,100.0,14.285714286
39233,18FEB2021,Osage,4389.0,5.0,86.0,12.285714286
39234,19FEB2021,Osage,4398.0,9.0,80.0,11.428571429000002
39235,20FEB2021,Osage,4407.0,9.0,61.0,8.714285714299999
39236,21FEB2021,Osage,4419.0,12.0,61.0,8.714285714299999
39237,22FEB2021,Osage,4427.0,8.0,64.0,9.142857142899999
39238,23FEB2021,Osage,4431.0,4.0,61.0,8.714285714299999
39239,24FEB2021,Osage,4440.0,9.0,56.0,8.0
39240,25FEB2021,Osage,4452.0,12.0,63.0,9.0
39241,26FEB2021,Osage,4473.0,21.0,75.0,10.714285713999999
39242,27FEB2021,Osage,4476.0,3.0,69.0,9.857142857100001
39243,28FEB2021,Osage,4485.0,9.0,66.0,9.4285714286
39244,01MAR2021,Osage,4489.0,4.0,62.0,8.857142857100001
39245,02MAR2021,Osage,4488.0,-1.0,57.0,8.142857142899999
39246,03MAR2021,Osage,4490.0,2.0,50.0,7.1428571429
39247,04MAR2021,Osage,4499.0,9.0,47.0,6.7142857143
39248,05MAR2021,Osage,4504.0,5.0,31.0,4.4285714286
39249,06MAR2021,Osage,4510.0,6.0,34.0,4.8571428570999995
39250,07MAR2021,Osage,4512.0,2.0,27.0,3.8571428571
39251,08MAR2021,Osage,4515.0,3.0,26.0,3.7142857143
39252,09MAR2021,Osage,4517.0,2.0,29.0,4.1428571429000005
39253,10MAR2021,Osage,4519.0,2.0,29.0,4.1428571429000005
39254,11MAR2021,Osage,4524.0,5.0,25.0,3.5714285714
39255,12MAR2021,Osage,4527.0,3.0,23.0,3.2857142857
39256,13MAR2021,Osage,4531.0,4.0,21.0,3.0
39257,14MAR2021,Osage,4532.0,1.0,20.0,2.8571428571
39258,15MAR2021,Osage,4538.0,6.0,23.0,3.2857142857
39259,16MAR2021,Osage,4540.0,2.0,23.0,3.2857142857
39260,17MAR2021,Osage,4541.0,1.0,22.0,3.1428571429
39261,18MAR2021,Osage,4547.0,6.0,23.0,3.2857142857
39262,19MAR2021,Osage,4547.0,0.0,20.0,2.8571428571
39263,20MAR2021,Osage,4551.0,4.0,20.0,2.8571428571
39264,21MAR2021,Osage,4552.0,1.0,20.0,2.8571428571
39265,22MAR2021,Osage,4552.0,0.0,14.0,2.0
39266,23MAR2021,Osage,4555.0,3.0,15.0,2.1428571429
39267,24MAR2021,Osage,4561.0,6.0,20.0,2.8571428571
39268,25MAR2021,Osage,4569.0,8.0,22.0,3.1428571429
39269,26MAR2021,Osage,4573.0,4.0,26.0,3.7142857143
39270,27MAR2021,Osage,4581.0,8.0,30.0,4.2857142857
39271,28MAR2021,Osage,4588.0,7.0,36.0,5.1428571429000005
39272,29MAR2021,Osage,4592.0,4.0,40.0,5.7142857143
39273,30MAR2021,Osage,4592.0,0.0,37.0,5.2857142857
39274,31MAR2021,Osage,4596.0,4.0,35.0,5.0
39275,01APR2021,Osage,4598.0,2.0,29.0,4.1428571429000005
39276,02APR2021,Osage,4601.0,3.0,28.0,4.0
39277,03APR2021,Osage,4605.0,4.0,24.0,3.4285714286
39278,04APR2021,Osage,4604.0,-1.0,16.0,2.2857142857
39279,05APR2021,Osage,4605.0,1.0,13.0,1.8571428571000002
39280,06APR2021,Osage,4610.0,5.0,18.0,2.5714285714
39281,07APR2021,Osage,4613.0,3.0,17.0,2.4285714286
39282,08APR2021,Osage,4614.0,1.0,16.0,2.2857142857
39283,09APR2021,Osage,4613.0,-1.0,12.0,1.7142857143
39284,10APR2021,Osage,4616.0,3.0,11.0,1.5714285713999998
39285,11APR2021,Osage,4619.0,3.0,15.0,2.1428571429
39286,12APR2021,Osage,4618.0,-1.0,13.0,1.8571428571000002
39287,13APR2021,Osage,4619.0,1.0,9.0,1.2857142857
39288,14APR2021,Osage,4624.0,5.0,11.0,1.5714285713999998
39289,15APR2021,Osage,4626.0,2.0,12.0,1.7142857143
39290,16APR2021,Osage,4632.0,6.0,19.0,2.7142857143
39291,17APR2021,Osage,4645.0,13.0,29.0,4.1428571429000005
39292,18APR2021,Osage,4651.0,6.0,32.0,4.5714285714
39293,19APR2021,Osage,4654.0,3.0,36.0,5.1428571429000005
39294,20APR2021,Osage,4658.0,4.0,39.0,5.5714285714
39295,21APR2021,Osage,4662.0,4.0,38.0,5.4285714286
39296,22APR2021,Osage,4665.0,3.0,39.0,5.5714285714
39297,23APR2021,Osage,4670.0,5.0,38.0,5.4285714286
39298,24APR2021,Osage,4674.0,4.0,29.0,4.1428571429000005
39299,25APR2021,Osage,4679.0,5.0,28.0,4.0
39300,26APR2021,Osage,4680.0,1.0,26.0,3.7142857143
39301,27APR2021,Osage,4680.0,0.0,22.0,3.1428571429
39302,28APR2021,Osage,4684.0,4.0,22.0,3.1428571429
39303,29APR2021,Osage,4692.0,8.0,27.0,3.8571428571
39304,30APR2021,Osage,4698.0,6.0,28.0,4.0
39305,01MAY2021,Osage,4709.0,11.0,35.0,5.0
39306,02MAY2021,Osage,4718.0,9.0,39.0,5.5714285714
39307,03MAY2021,Osage,4718.0,0.0,38.0,5.4285714286
39308,04MAY2021,Osage,4720.0,2.0,40.0,5.7142857143
39309,05MAY2021,Osage,4730.0,10.0,46.0,6.5714285714
39310,06MAY2021,Osage,4732.0,2.0,40.0,5.7142857143
39311,07MAY2021,Osage,4737.0,5.0,39.0,5.5714285714
39312,08MAY2021,Osage,4740.0,3.0,31.0,4.4285714286
39313,09MAY2021,Osage,4744.0,4.0,26.0,3.7142857143
39314,10MAY2021,Osage,4748.0,4.0,30.0,4.2857142857
39315,11MAY2021,Osage,4748.0,0.0,28.0,4.0
39316,12MAY2021,Osage,4751.0,3.0,21.0,3.0
39317,13MAY2021,Osage,4753.0,2.0,21.0,3.0
39318,14MAY2021,Osage,4752.0,-1.0,15.0,2.1428571429
39319,15MAY2021,Osage,4752.0,0.0,12.0,1.7142857143
39320,16MAY2021,Osage,4755.0,3.0,11.0,1.5714285713999998
39321,17MAY2021,Osage,4756.0,1.0,8.0,1.1428571429
39322,18MAY2021,Osage,4756.0,0.0,8.0,1.1428571429
39323,19MAY2021,Osage,4759.0,3.0,8.0,1.1428571429
39324,20MAY2021,Osage,4761.0,2.0,8.0,1.1428571429
39325,21MAY2021,Osage,4763.0,2.0,11.0,1.5714285713999998
39326,22MAY2021,Osage,4763.0,0.0,11.0,1.5714285713999998
39327,23MAY2021,Osage,4766.0,3.0,11.0,1.5714285713999998
39328,24MAY2021,Osage,4766.0,0.0,10.0,1.4285714286000002
39329,25MAY2021,Osage,4767.0,1.0,11.0,1.5714285713999998
39330,26MAY2021,Osage,4768.0,1.0,9.0,1.2857142857
39331,27MAY2021,Osage,4769.0,1.0,8.0,1.1428571429
39332,28MAY2021,Osage,4769.0,0.0,6.0,0.8571428570999999
39333,29MAY2021,Osage,4769.0,0.0,6.0,0.8571428570999999
39334,30MAY2021,Osage,4769.0,0.0,3.0,0.42857142859999997
39335,31MAY2021,Osage,4769.0,0.0,3.0,0.42857142859999997
39336,01JUN2021,Osage,4770.0,1.0,3.0,0.42857142859999997
39337,02JUN2021,Osage,4770.0,0.0,2.0,0.2857142857
39338,03JUN2021,Osage,4770.0,0.0,1.0,0.14285714289999998
39339,04JUN2021,Osage,4773.0,3.0,4.0,0.5714285714
39340,05JUN2021,Osage,4777.0,4.0,8.0,1.1428571429
39341,06JUN2021,Osage,4780.0,3.0,11.0,1.5714285713999998
39342,07JUN2021,Osage,4783.0,3.0,14.0,2.0
39343,08JUN2021,Osage,4783.0,0.0,13.0,1.8571428571000002
39344,09JUN2021,Osage,4784.0,1.0,14.0,2.0
39345,10JUN2021,Osage,4787.0,3.0,17.0,2.4285714286
39346,11JUN2021,Osage,4789.0,2.0,16.0,2.2857142857
39347,12JUN2021,Osage,4792.0,3.0,15.0,2.1428571429
39348,13JUN2021,Osage,4793.0,1.0,13.0,1.8571428571000002
39349,14JUN2021,Osage,4794.0,1.0,11.0,1.5714285713999998
39350,15JUN2021,Osage,4794.0,0.0,11.0,1.5714285713999998
39351,16JUN2021,Osage,4794.0,0.0,10.0,1.4285714286000002
39352,17JUN2021,Osage,4794.0,0.0,7.0,1.0
39353,18JUN2021,Osage,4796.0,2.0,7.0,1.0
39354,19JUN2021,Osage,4796.0,0.0,4.0,0.5714285714
39355,20JUN2021,Osage,4796.0,0.0,3.0,0.42857142859999997
39356,21JUN2021,Osage,4799.0,3.0,5.0,0.7142857143000001
39357,22JUN2021,Osage,4802.0,3.0,8.0,1.1428571429
39358,23JUN2021,Osage,4803.0,1.0,9.0,1.2857142857
39359,24JUN2021,Osage,4806.0,3.0,12.0,1.7142857143
39360,25JUN2021,Osage,4808.0,2.0,12.0,1.7142857143
39361,26JUN2021,Osage,4808.0,0.0,12.0,1.7142857143
39362,27JUN2021,Osage,4808.0,0.0,12.0,1.7142857143
39363,28JUN2021,Osage,4812.0,4.0,13.0,1.8571428571000002
39364,29JUN2021,Osage,4812.0,0.0,10.0,1.4285714286000002
39365,30JUN2021,Osage,4818.0,6.0,15.0,2.1428571429
39366,01JUL2021,Osage,4820.0,2.0,14.0,2.0
39367,02JUL2021,Osage,4825.0,5.0,17.0,2.4285714286
39368,03JUL2021,Osage,4825.0,0.0,17.0,2.4285714286
39369,04JUL2021,Osage,4825.0,0.0,17.0,2.4285714286
39370,05JUL2021,Osage,4830.0,5.0,18.0,2.5714285714
39371,06JUL2021,Osage,4832.0,2.0,20.0,2.8571428571
39372,07JUL2021,Osage,4833.0,1.0,15.0,2.1428571429
39373,08JUL2021,Osage,4836.0,3.0,16.0,2.2857142857
39374,09JUL2021,Osage,4838.0,2.0,13.0,1.8571428571000002
39375,10JUL2021,Osage,4842.0,4.0,17.0,2.4285714286
39376,11JUL2021,Osage,4842.0,0.0,17.0,2.4285714286
39377,12JUL2021,Osage,4848.0,6.0,18.0,2.5714285714
39378,13JUL2021,Osage,4850.0,2.0,18.0,2.5714285714
39379,14JUL2021,Osage,4862.0,12.0,29.0,4.1428571429000005
39380,15JUL2021,Osage,4869.0,7.0,33.0,4.7142857143
39381,16JUL2021,Osage,4879.0,10.0,41.0,5.8571428571
39382,17JUL2021,Osage,4900.0,21.0,58.0,8.285714285700001
39383,18JUL2021,Osage,4909.0,9.0,67.0,9.5714285714
39384,19JUL2021,Osage,4915.0,6.0,67.0,9.5714285714
39385,20JUL2021,Osage,4924.0,9.0,74.0,10.571428571
39386,21JUL2021,Osage,4935.0,11.0,73.0,10.428571429
39387,22JUL2021,Osage,4944.0,9.0,75.0,10.714285713999999
39388,23JUL2021,Osage,4961.0,17.0,82.0,11.714285714
39389,24JUL2021,Osage,4977.0,16.0,77.0,11.0
39390,25JUL2021,Osage,4987.0,10.0,78.0,11.142857142999999
39391,26JUL2021,Osage,4993.0,6.0,78.0,11.142857142999999
39392,27JUL2021,Osage,4999.0,6.0,75.0,10.714285713999999
39393,28JUL2021,Osage,5012.0,13.0,77.0,11.0
39394,29JUL2021,Osage,5032.0,20.0,88.0,12.571428570999998
39395,30JUL2021,Osage,5058.0,26.0,97.0,13.857142857000001
39396,31JUL2021,Osage,5084.0,26.0,107.0,15.285714286
39397,01AUG2021,Osage,5112.0,28.0,125.0,17.857142857
39398,02AUG2021,Osage,5130.0,18.0,137.0,19.571428571
39399,03AUG2021,Osage,5142.0,12.0,143.0,20.428571429
39400,04AUG2021,Osage,5170.0,28.0,158.0,22.571428571
39401,05AUG2021,Osage,5195.0,25.0,163.0,23.285714285999997
39402,06AUG2021,Osage,5230.0,35.0,172.0,24.571428571
39403,07AUG2021,Osage,5267.0,37.0,183.0,26.142857143
39404,08AUG2021,Osage,5312.0,45.0,200.0,28.571428571
39405,09AUG2021,Osage,5345.0,33.0,215.0,30.714285714000003
39406,10AUG2021,Osage,5353.0,8.0,211.0,30.142857143
39407,11AUG2021,Osage,5377.0,24.0,207.0,29.571428571
39408,12AUG2021,Osage,5418.0,41.0,223.0,31.857142857
39409,13AUG2021,Osage,5464.0,46.0,234.0,33.428571429
39410,14AUG2021,Osage,5498.0,34.0,231.0,33.0
39411,15AUG2021,Osage,5539.0,41.0,227.0,32.428571429
39412,16AUG2021,Osage,5556.0,17.0,211.0,30.142857143
39413,17AUG2021,Osage,5567.0,11.0,214.0,30.571428571
39414,18AUG2021,Osage,5576.0,9.0,199.0,28.428571429
39415,19AUG2021,Osage,5598.0,22.0,180.0,25.714285714000003
39416,20AUG2021,Osage,5623.0,25.0,159.0,22.714285714000003
39417,21AUG2021,Osage,5659.0,36.0,161.0,23.0
39418,22AUG2021,Osage,5691.0,32.0,152.0,21.714285714000003
39419,23AUG2021,Osage,5714.0,23.0,158.0,22.571428571
39420,24AUG2021,Osage,5729.0,15.0,162.0,23.142857143
39421,25AUG2021,Osage,5749.0,20.0,173.0,24.714285714000003
39422,26AUG2021,Osage,5809.0,60.0,211.0,30.142857143
39423,27AUG2021,Osage,5858.0,49.0,235.0,33.571428571
39424,28AUG2021,Osage,5891.0,33.0,232.0,33.142857143
39425,29AUG2021,Osage,5917.0,26.0,226.0,32.285714286
39426,30AUG2021,Osage,5930.0,13.0,216.0,30.857142857
39427,31AUG2021,Osage,5945.0,15.0,216.0,30.857142857
39428,01SEP2021,Osage,5980.0,35.0,231.0,33.0
39429,02SEP2021,Osage,6025.0,45.0,216.0,30.857142857
39430,03SEP2021,Osage,6059.0,34.0,201.0,28.714285714000003
39431,04SEP2021,Osage,6092.0,33.0,201.0,28.714285714000003
39432,05SEP2021,Osage,6143.0,51.0,226.0,32.285714286
39433,06SEP2021,Osage,6167.0,24.0,237.0,33.857142857
39434,07SEP2021,Osage,6191.0,24.0,246.0,35.142857143
39435,08SEP2021,Osage,6209.0,18.0,229.0,32.714285714
39436,09SEP2021,Osage,6240.0,31.0,215.0,30.714285714000003
39437,10SEP2021,Osage,6266.0,26.0,207.0,29.571428571
39438,11SEP2021,Osage,6289.0,23.0,197.0,28.142857143
39439,12SEP2021,Osage,6320.0,31.0,177.0,25.285714285999997
